Date,MSFT,MMM,INTC
10/07/2014,37.087879,125.387779,26.981512
11/07/2014,37.443733,125.753769,26.972885
14/07/2014,37.488201,126.355026,27.180038
15/07/2014,37.763988,126.407318,27.369925
16/07/2014,39.214054,127.374611,29.907534
17/07/2014,39.614372,125.082764,29.087563
18/07/2014,39.756718,126.206902,29.087563
21/07/2014,39.890148,125.745064,29.398287
22/07/2014,39.881268,126.459641,30.028374
23/07/2014,39.916832,126.07618,29.778065
24/07/2014,39.498734,126.468346,29.562277
25/07/2014,39.587696,126.459641,29.562277
28/07/2014,39.116199,126.816902,29.545013
29/07/2014,39.045021,125.501083,29.510496
30/07/2014,38.769245,125.257065,29.648594
31/07/2014,38.395622,122.773537,29.251558
1/08/2014,38.128727,122.093842,29.122082
4/08/2014,38.582436,122.65155,29.389654
5/08/2014,38.32444,121.806244,28.516436
6/08/2014,38.02198,121.605858,28.542498
7/08/2014,38.457886,121.239853,28.394796
8/08/2014,38.431206,122.738708,28.325281
11/08/2014,38.431206,122.503403,28.690212
12/08/2014,38.71587,122.764839,28.785786
13/08/2014,39.214054,123.566536,29.628592
14/08/2014,39.383072,124.037094,29.489578
15/08/2014,39.84568,123.671104,29.689413
18/08/2014,40.130352,125.588203,29.897945
19/08/2014,40.57793,125.7015,29.837126
20/08/2014,40.237785,126.757782,29.976145
21/08/2014,40.479465,126.670113,30.540915
22/08/2014,40.416813,126.34581,30.358442
25/08/2014,40.434704,126.84549,30.245493
26/08/2014,40.291481,126.757782,30.236803
27/08/2014,40.166161,126.17926,30.228119
28/08/2014,40.17511,126.214294,30.106476
29/08/2014,40.667454,126.231804,30.341072
2/09/2014,40.363098,126.424744,30.036959
3/09/2014,40.246719,126.074074,30.036959
4/09/2014,40.515274,125.889977,30.332392
5/09/2014,41.09713,126.407196,30.410589
8/09/2014,41.598427,127.012016,30.697315
9/09/2014,41.858036,126.635078,30.332392
10/09/2014,41.929638,126.792854,30.427965
11/09/2014,42.072861,126.538658,30.427965
12/09/2014,41.804314,126.17926,30.080412
15/09/2014,41.392536,126.652634,30.010899
16/09/2014,41.858036,126.976952,30.349756
17/09/2014,41.643196,127.432777,30.393209
18/09/2014,41.786419,128.721375,30.55829
19/09/2014,42.538345,128.589935,30.254185
22/09/2014,42.126568,127.730858,30.158609
23/09/2014,41.678993,126.55619,29.906633
24/09/2014,42.144482,127.003304,30.193369
25/09/2014,41.213509,124.899406,29.663353
26/09/2014,41.544716,124.846794,29.767614
29/09/2014,41.571568,124.645142,30.323696
30/09/2014,41.499958,124.19812,30.254185
1/10/2014,41.088188,122.006554,29.533022
2/10/2014,40.962856,121.559509,29.124647
3/10/2014,41.258266,122.874413,29.567772
6/10/2014,41.258266,123.023445,29.637281
7/10/2014,40.756962,120.691666,29.081205
8/10/2014,41.875931,123.961426,29.776308
9/10/2014,41.043427,121.533241,29.211536
10/10/2014,39.414215,117.316734,27.725763
13/10/2014,39.074055,116.501472,27.343456
14/10/2014,39.145676,117.62352,27.925602
15/10/2014,38.689137,117.658592,27.178371
16/10/2014,38.259464,118.386185,26.804756
17/10/2014,39.056164,120.446213,27.265255
20/10/2014,39.458977,120.621567,27.439035
21/10/2014,40.17511,123.540657,28.333973
22/10/2014,39.727531,121.80497,28.038557
23/10/2014,40.30043,127.152252,28.403482
24/10/2014,41.294075,130.255493,28.829227
27/10/2014,41.09713,131.105789,28.846605
28/10/2014,41.616329,132.420715,29.3158
29/10/2014,41.732697,132.376877,29.472193
30/10/2014,41.222458,133.332382,28.307911
31/10/2014,42.028111,134.796356,29.550398
3/11/2014,42.466732,134.384308,29.811058
4/11/2014,42.583115,135.918365,30.010899
5/11/2014,42.842709,136.479401,29.525511
6/11/2014,43.594646,136.794968,29.577986
7/11/2014,43.576752,137.233261,29.368088
10/11/2014,43.764729,138.20636,29.088224
11/11/2014,43.74683,137.724228,29.131958
12/11/2014,43.666264,138.223877,29.193186
13/11/2014,44.409256,138.811188,29.455545
14/11/2014,44.382393,139.249496,29.691683
17/11/2014,44.274975,139.109207,29.945301
18/11/2014,43.905632,140.389069,30.35635
19/11/2014,43.437222,139.979248,30.041512
20/11/2014,43.869606,140.44635,31.440823
21/11/2014,43.221031,141.151413,31.12598
24/11/2014,42.869705,140.904648,31.703194
25/11/2014,42.761612,139.300674,31.764406
26/11/2014,43.01384,139.520981,32.271667
28/11/2014,43.06789,141.089783,32.577759
1/12/2014,43.797543,139.388794,32.507801
2/12/2014,43.653416,141.53923,32.883869
3/12/2014,43.311108,143.002167,32.735191
4/12/2014,43.99572,143.002167,32.761425
5/12/2014,43.617382,143.011002,32.945084
8/12/2014,42.9688,141.830048,32.534042
9/12/2014,42.869705,141.741913,32.26292
10/12/2014,42.248138,139.45932,31.851868
11/12/2014,42.491364,140.261292,32.096748
12/12/2014,42.293186,138.472198,31.685705
15/12/2014,42.040955,138.234268,31.414593
16/12/2014,40.680733,140.173157,31.099749
17/12/2014,41.203209,141.53923,31.694452
18/12/2014,42.806644,145.681412,32.37661
19/12/2014,42.932766,145.840012,31.808142
22/12/2014,43.221031,147.417587,32.54277
23/12/2014,43.644402,147.065063,32.735191
24/12/2014,43.365158,147.144379,32.743931
26/12/2014,43.130943,146.527451,32.840141
29/12/2014,42.743599,146.924026,32.516544
30/12/2014,42.356247,146.157288,32.149223
31/12/2014,41.842781,144.817703,31.738184
2/01/2015,42.12204,144.588531,31.799398
5/01/2015,41.73468,141.327682,31.440823
6/01/2015,41.122128,139.820648,30.854856
7/01/2015,41.644604,140.834137,31.502043
8/01/2015,42.869705,144.209564,32.088005
9/01/2015,42.509384,142.438171,32.149223
12/01/2015,41.977894,141.662598,32.009293
13/01/2015,41.761707,141.556824,31.921837
14/01/2015,41.401379,140.869415,31.790653
15/01/2015,40.968994,140.71077,31.650711
16/01/2015,41.65361,142.773071,31.878113
20/01/2015,41.788723,142.720139,31.563259
21/01/2015,41.365345,143.248978,31.904346
22/01/2015,42.45533,146.20137,32.280411
23/01/2015,42.500378,144.553345,31.878113
26/01/2015,42.347233,144.747208,31.318384
27/01/2015,38.428696,144.209564,29.901577
28/01/2015,37.1045,144.482803,29.542999
29/01/2015,37.843174,146.412872,29.919073
30/01/2015,36.392864,143.037445,28.895821
2/02/2015,37.185577,144.905823,29.429316
3/02/2015,37.473843,146.245438,29.47304
4/02/2015,37.690033,145.249557,29.596355
5/02/2015,38.239532,146.783035,29.89584
6/02/2015,38.203495,146.360001,29.332104
9/02/2015,38.158447,145.275986,29.006193
10/02/2015,38.374645,146.139664,29.684437
11/02/2015,38.176479,145.860336,29.55232
12/02/2015,38.81604,147.128479,30.06321
13/02/2015,39.518677,147.15506,30.2658
17/02/2015,39.536827,148.024124,30.600521
18/02/2015,39.491459,148.449768,30.18652
19/02/2015,39.464249,148.17485,30.133675
20/02/2015,39.790859,149.088272,30.309837
23/02/2015,40.053944,149.70015,29.737293
24/02/2015,39.999516,149.975052,30.309837
25/02/2015,39.908787,149.771103,29.904654
26/02/2015,39.97229,150.409622,29.640409
27/02/2015,39.781765,149.558273,29.288067
2/03/2015,39.808998,151.198883,30.001553
3/03/2015,39.264656,149.221283,30.036781
4/03/2015,39.065071,148.236954,30.054396
5/03/2015,39.110435,148.60054,29.710861
6/03/2015,38.430016,145.753922,29.23521
9/03/2015,38.874557,147.536407,28.821215
10/03/2015,38.13063,143.891632,27.922754
11/03/2015,38.085266,143.421631,28.47769
12/03/2015,37.21434,145.851471,27.129993
13/03/2015,37.540939,144.317307,27.244507
16/03/2015,37.704235,147.39447,27.156422
17/03/2015,37.831245,145.638626,26.945015
18/03/2015,38.557026,147.625031,27.209265
19/03/2015,38.366516,146.906754,27.077141
20/03/2015,38.901772,147.642792,27.579229
23/03/2015,38.883629,147.323547,27.482334
24/03/2015,38.919918,147.492035,27.121183
25/03/2015,37.613514,144.28183,26.328424
26/03/2015,37.386703,144.18428,26.495785
27/03/2015,37.168976,144.991302,28.187012
30/03/2015,37.159908,147.252625,27.711348
31/03/2015,36.887737,146.277115,27.543989
1/04/2015,36.942169,144.122208,27.1388
2/04/2015,36.552055,144.370514,27.1388
6/04/2015,37.69516,146.747116,27.341398
7/04/2015,37.67701,147.39447,27.535185
8/04/2015,37.577217,147.447723,27.579229
9/04/2015,37.63166,147.908859,27.517567
10/04/2015,37.849388,148.157135,28.125351
13/04/2015,37.885674,147.066376,27.949177
14/04/2015,37.785885,147.199402,27.737776
15/04/2015,38.339291,147.59848,28.91811
16/04/2015,38.248569,147.110733,28.953337
17/04/2015,37.758667,143.403915,28.601007
20/04/2015,38.928989,145.886963,28.830027
21/04/2015,38.684036,145.434647,28.565767
22/04/2015,39.00156,146.028809,28.803596
23/04/2015,39.319099,141.585953,28.495304
24/04/2015,43.428814,140.991837,28.257479
27/04/2015,43.573978,140.09613,28.627428
28/04/2015,44.599136,140.406525,29.08547
29/04/2015,44.508415,139.200516,28.970957
30/04/2015,44.127377,138.686142,28.671469
1/05/2015,44.145527,139.830078,29.437807
4/05/2015,43.764496,141.018448,29.446617
5/05/2015,43.183861,140.034088,28.958645
6/05/2015,41.986328,139.794662,28.586018
7/05/2015,42.367367,140.654831,28.603764
8/05/2015,43.319954,142.419586,29.100603
11/05/2015,42.975212,141.798798,29.003008
12/05/2015,42.957066,141.94957,28.612637
13/05/2015,43.21109,143.049179,28.958645
14/05/2015,44.199951,144.680893,29.251427
15/05/2015,43.81892,144.813889,29.269173
18/05/2015,43.555828,144.432587,29.641798
19/05/2015,43.446251,144.654266,29.411127
20/05/2015,43.446251,144.480286,29.606314
21/05/2015,43.300148,144.623047,29.766016
22/05/2015,42.825329,143.659256,29.677292
26/05/2015,42.542263,142.418808,29.366764
27/05/2015,43.473648,143.694946,29.907967
28/05/2015,43.327549,143.561096,30.174122
29/05/2015,42.788803,141.963684,30.573376
1/06/2015,43.126656,141.874451,30.085411
2/06/2015,42.843594,141.963684,29.517591
3/06/2015,42.779675,142.92746,29.0385
4/06/2015,42.332241,141.312225,28.665869
5/06/2015,42.131355,140.178925,28.24888
8/06/2015,41.756981,139.741623,27.769783
9/06/2015,41.683933,140.089615,27.725424
10/06/2015,42.560532,141.928009,28.231129
11/06/2015,42.405289,142.659714,28.257751
12/06/2015,41.976128,141.035583,27.787527
15/06/2015,41.528698,139.09906,27.84963
16/06/2015,41.848297,139.652359,28.07143
17/06/2015,41.976128,140.062866,28.346474
18/06/2015,42.660973,142.445587,28.727968
19/06/2015,42.094841,141.847687,28.452934
22/06/2015,42.213547,142.499115,28.621508
23/06/2015,41.921341,142.641891,28.470676
24/06/2015,41.674797,140.589386,28.310984
25/06/2015,41.683933,139.143677,28.38196
26/06/2015,41.327812,140.18779,27.521358
29/06/2015,40.515144,137.385666,26.962418
30/06/2015,40.314255,137.698013,26.989033
1/07/2015,40.588188,138.902725,26.776098
2/07/2015,40.54253,138.661774,27.113243
6/07/2015,40.533401,138.394058,26.65189
7/07/2015,40.451221,138.70639,26.527683
8/07/2015,40.396439,136.279068,26.172794
9/07/2015,40.652107,137.207199,25.667088
10/07/2015,40.734291,138.27803,25.880018
13/07/2015,41.583492,139.634521,26.376852
14/07/2015,41.656532,139.911163,26.305878
15/07/2015,41.784374,139.215103,26.341366
16/07/2015,42.606182,140.259186,26.527683
17/07/2015,42.569649,139.830872,26.146177
20/07/2015,42.843594,140.214554,25.817911
21/07/2015,43.172314,139.0009,25.480768
22/07/2015,41.583492,138.688583,25.383183
23/07/2015,42.103966,133.414459,25.374308
24/07/2015,41.94873,133.262756,24.89521
27/07/2015,41.409992,132.709488,25.152504
28/07/2015,41.400871,134.851212,25.693701
29/07/2015,42.268326,135.154678,25.738064
30/07/2015,42.807076,135.261749,25.64934
31/07/2015,42.642704,135.056473,25.684828
3/08/2015,42.743153,133.967773,25.773548
4/08/2015,43.409725,134.217636,25.844528
5/08/2015,43.446251,134.761993,26.050283
6/08/2015,42.569649,133.200256,25.951878
7/08/2015,42.679237,132.870117,25.835581
10/08/2015,43.217979,134.967224,26.515467
11/08/2015,42.377899,132.504196,25.916092
12/08/2015,42.679237,132.539917,26.354443
13/08/2015,42.670109,131.54039,25.826635
14/08/2015,42.916637,132.325699,25.960823
17/08/2015,43.208843,133.182449,26.014496
18/08/2015,43.447815,132.352493,25.862419
19/08/2015,42.841194,131.080963,25.370398
20/08/2015,41.967999,128.816422,24.627893
21/08/2015,39.587425,127.684151,23.760145
24/08/2015,38.309822,124.530052,23.482824
25/08/2015,37.197659,123.685356,23.142885
26/08/2015,39.256535,128.25032,24.422136
27/08/2015,40.350307,129.310699,24.797863
28/08/2015,40.377884,129.589249,25.424072
31/08/2015,40.001041,127.729103,25.531424
1/09/2015,38.438499,124.458153,24.887321
2/09/2015,39.85397,126.920349,25.585096
3/09/2015,39.982655,127.369675,26.014496
4/09/2015,39.164623,125.662292,25.513535
8/09/2015,40.341122,128.888306,26.390223
9/09/2015,39.587425,126.578911,26.157629
10/09/2015,39.789639,126.506989,26.184471
11/09/2015,39.964264,126.938339,26.363382
14/09/2015,39.559856,126.533966,26.291821
15/09/2015,40.42384,129.041107,26.595976
16/09/2015,40.717972,129.580292,26.631763
17/09/2015,40.672009,128.456985,26.578087
18/09/2015,39.964264,125.464607,25.960823
21/09/2015,40.543335,125.842026,26.086069
22/09/2015,40.350307,124.026825,25.647717
23/09/2015,40.322735,123.703346,25.710342
24/09/2015,40.359509,123.631447,25.477747
25/09/2015,40.387074,125.410713,25.772961
28/09/2015,39.789639,124.350304,25.728233
29/09/2015,39.927505,127.198944,26.157629
30/09/2015,40.681206,127.396652,26.962753
1/10/2015,41.002899,126.525002,26.837517
2/10/2015,41.885273,128.681686,27.293753
5/10/2015,42.859566,131.485336,27.91996
6/10/2015,42.969864,131.009064,28.394091
7/10/2015,43.01582,132.58165,28.912949
8/10/2015,43.613262,134.324966,29.091871
9/10/2015,43.300755,134.702393,28.751925
12/10/2015,43.19965,134.846176,28.814547
13/10/2015,43.098553,133.992477,28.662468
14/10/2015,42.905529,133.282562,29.342352
15/10/2015,43.208843,134.064377,29.297623
16/10/2015,43.668411,133.624039,29.557051
19/10/2015,43.76952,132.99501,30.049078
20/10/2015,43.907383,133.992477,29.914885
21/10/2015,43.383476,134.630478,29.852262
22/10/2015,44.14637,140.183914,30.773684
23/10/2015,48.595009,139.995224,31.220972
26/10/2015,49.863422,140.669189,30.943663
27/10/2015,49.348709,140.839905,30.836313
28/10/2015,49.61525,142.05307,31.051001
29/10/2015,49.045387,141.630707,30.442677
30/10/2015,48.383606,141.271271,30.290615
2/11/2015,48.935093,143.706482,30.514257
3/11/2015,49.771523,142.655106,30.693178
4/11/2015,50.001301,142.798889,30.765245
5/11/2015,49.982918,142.870773,30.630108
6/11/2015,50.479248,143.113403,30.485966
9/11/2015,49.780704,141.504898,30.044535
10/11/2015,49.183262,141.612717,29.918407
11/11/2015,49.311943,142.924728,29.603102
12/11/2015,49.008629,140.453491,29.188694
13/11/2015,48.56744,139.869431,28.927439
16/11/2015,49.422237,142.169876,28.918427
17/11/2015,49.015099,141.109497,29.404905
18/11/2015,49.829388,142.362244,29.873365
19/11/2015,49.912678,143.257736,30.900368
20/11/2015,50.144005,143.7733,31.224697
23/11/2015,50.144005,143.501953,31.062536
24/11/2015,50.19952,142.687881,30.95443
25/11/2015,49.681332,142.57933,31.035511
27/11/2015,49.903416,142.904953,31.044516
30/11/2015,50.292049,141.629639,31.32379
1/12/2015,51.097107,141.919052,31.612074
2/12/2015,51.087849,140.833618,31.377846
3/12/2015,50.153259,139.639648,30.666145
4/12/2015,51.73558,143.112991,31.476942
7/12/2015,51.643044,142.687881,31.521988
8/12/2015,51.624538,141.819534,31.305773
9/12/2015,50.875023,141.150208,31.359823
10/12/2015,51.143368,142.479828,31.32379
11/12/2015,50.023716,140.046677,30.873344
14/12/2015,51.023075,142.57933,31.053532
15/12/2015,51.078594,133.986404,31.693157
16/12/2015,51.939148,135.632645,31.801258
17/12/2015,51.54126,134.63768,31.449915
18/12/2015,50.088486,132.891937,30.512997
21/12/2015,50.736225,133.398438,30.846323
22/12/2015,51.217388,134.746216,31.287758
23/12/2015,51.652302,136.727112,31.530996
24/12/2015,51.513504,136.754227,31.512976
28/12/2015,51.772598,136.781403,31.467932
29/12/2015,52.327797,138.291916,31.927382
30/12/2015,52.105721,137.405518,31.521988
31/12/2015,51.337688,136.25676,31.035511
4/01/2016,50.708462,132.801498,30.621105
5/01/2016,50.939793,133.380402,30.476955
6/01/2016,50.014458,130.693954,29.801296
7/01/2016,48.274826,127.510063,28.684195
8/01/2016,48.422878,127.075912,28.386906
11/01/2016,48.395107,127.048767,28.882395
12/01/2016,48.839272,127.410568,29.440941
13/01/2016,47.784397,125.474869,28.747261
14/01/2016,49.144646,127.699997,29.494989
15/01/2016,47.182934,125.447754,26.810356
19/01/2016,46.785038,125.176384,26.846388
20/01/2016,46.997856,123.882919,26.657207
21/01/2016,46.710999,124.606537,26.720263
22/01/2016,48.385864,126.198532,26.963505
25/01/2016,47.923195,124.434715,26.666218
26/01/2016,48.274826,130.956268,26.972513
27/01/2016,47.39576,131.652756,26.855396
28/01/2016,48.173035,133.253784,26.99954
29/01/2016,50.97681,136.582382,27.945471
1/02/2016,50.625172,134.529099,27.765289
2/02/2016,49.042854,133.751221,26.846388
3/02/2016,48.265564,137.957291,26.664627
4/02/2016,48.117519,138.789413,27.055418
5/02/2016,46.414902,138.816528,26.391983
8/02/2016,45.720894,139.205444,26.192043
9/02/2016,45.600597,139.965286,26.182955
10/02/2016,45.998493,138.890244,25.65584
11/02/2016,45.97998,137.268555,25.646755
12/02/2016,46.729507,140.265961,26.028454
16/02/2016,47.614883,141.696289,26.155693
17/02/2016,48.854431,142.689362,26.78277
18/02/2016,48.640072,142.835098,26.737335
19/02/2016,48.295238,142.534454,26.092073
22/02/2016,49.068783,143.673248,26.673712
23/02/2016,47.698772,142.279358,26.173866
24/02/2016,47.866531,143.235992,26.528305
25/02/2016,48.556187,144.848526,26.919098
26/02/2016,47.810608,144.192581,27.08268
29/02/2016,47.419174,142.91713,26.89183
1/03/2016,49.003548,145.395142,27.600708
2/03/2016,49.348366,145.23114,27.755205
3/03/2016,48.789185,145.203842,27.791557
4/03/2016,48.490952,145.832474,27.836994
7/03/2016,47.558968,146.287994,28.118732
8/03/2016,48.136799,145.950912,27.77338
9/03/2016,49.245861,145.850677,28.055113
10/03/2016,48.50959,145.668457,28.400461
11/03/2016,49.460213,147.481491,28.863958
14/03/2016,49.553413,147.417694,28.564049
15/03/2016,49.944839,147.96434,28.763988
16/03/2016,50.653141,148.401642,28.800339
17/03/2016,50.942055,149.18515,29.063898
18/03/2016,49.851643,150.624603,29.700068
21/03/2016,50.196476,150.178177,29.391071
22/03/2016,50.392189,150.241989,29.372892
23/03/2016,50.299,149.658905,29.082071
24/03/2016,50.522675,149.832031,28.973015
28/03/2016,49.898251,151.490128,28.991192
29/03/2016,50.988659,149.768204,29.427423
30/03/2016,51.305534,151.91832,29.727327
31/03/2016,51.473286,151.80899,29.400164
1/04/2016,51.790169,152.628922,29.491045
4/04/2016,51.659695,151.599442,29.082071
5/04/2016,50.848866,151.061905,28.991192
6/04/2016,51.370766,151.972992,29.154781
7/04/2016,50.755665,152.29187,28.673107
8/04/2016,50.718388,151.80899,28.745813
11/04/2016,50.615868,151.772537,28.782164
12/04/2016,50.932743,153.084457,28.954842
13/04/2016,51.585125,153.59465,29.200218
14/04/2016,51.594448,153.202896,28.900307
15/04/2016,51.864723,153.767746,28.591312
18/04/2016,52.619625,154.469254,28.763988
19/04/2016,52.554382,154.560364,28.718546
20/04/2016,51.808811,153.913528,29.082071
21/04/2016,51.985878,153.658447,29.054806
22/04/2016,48.257954,153.658447,28.754898
25/04/2016,48.56551,153.40332,28.527695
26/04/2016,47.941086,151.399017,28.536785
27/04/2016,47.475086,152.838486,28.854876
28/04/2016,46.50584,152.146088,28.273228
29/04/2016,46.477879,152.492279,27.518911
2/05/2016,47.167538,153.366898,27.818823
3/05/2016,46.393993,153.029816,27.591618
4/05/2016,46.477879,152.29187,27.362446
5/05/2016,46.54311,152.847595,27.408285
6/05/2016,46.962502,153.86795,27.536617
9/05/2016,46.664272,153.530899,27.316616
10/05/2016,47.549652,155.116104,27.628281
11/05/2016,47.57761,154.669708,27.554951
12/05/2016,48.006317,155.0159,27.279953
13/05/2016,47.605572,153.348679,27.41745
16/05/2016,48.304558,154.469254,27.857447
17/05/2016,47.403595,152.884003,27.481615
18/05/2016,47.685154,152.994095,27.490784
19/05/2016,47.225281,151.425812,27.160786
20/05/2016,47.506836,151.334076,27.637447
23/05/2016,46.953121,152.342926,27.710783
24/05/2016,48.417183,154.654099,28.471613
25/05/2016,48.914581,155.901367,28.774113
26/05/2016,48.698727,154.910873,28.86578
27/05/2016,49.102283,154.892517,28.939112
31/05/2016,49.740459,154.369766,28.957445
1/06/2016,49.599678,154.709106,29.021614
2/06/2016,49.252441,154.112961,29.113281
3/06/2016,48.604881,154.424774,28.984951
6/06/2016,48.923962,155.983932,29.039946
7/06/2016,48.895805,156.745102,29.22328
8/06/2016,48.839504,157.212814,29.232445
9/06/2016,48.445332,156.029755,29.278282
10/06/2016,48.313942,154.589874,29.369947
13/06/2016,47.056355,153.278397,29.489107
14/06/2016,46.765427,153.718613,29.461611
15/06/2016,46.634026,153.892853,28.975784
16/06/2016,47.290977,155.846313,29.049112
17/06/2016,47.04697,154.93837,29.113281
20/06/2016,46.990658,157.038574,29.489107
21/06/2016,48.041779,157.166992,29.626612
22/06/2016,47.85408,157.038574,29.599113
23/06/2016,48.717491,159.679901,30.240784
24/06/2016,46.765427,155.103455,28.92078
27/06/2016,45.451515,153.33342,28.159948
28/06/2016,46.399406,155.534515,28.59078
29/06/2016,47.431755,157.304535,29.269117
30/06/2016,48.023003,160.606171,30.066612
1/07/2016,48.013626,160.991364,30.020781
5/07/2016,48.023003,161.073929,29.956614
6/07/2016,48.220093,160.642899,30.222445
7/07/2016,48.220093,160.376923,30.433277
8/07/2016,49.083504,162.440445,31.166609
11/07/2016,49.355675,163.256683,31.51494
12/07/2016,49.93755,164.311356,32.028278
13/07/2016,50.219097,164.357224,32.092442
14/07/2016,50.434948,165.907135,32.266609
15/07/2016,50.397408,166.365707,32.147449
18/07/2016,50.641422,166.099762,32.129108
19/07/2016,49.824932,166.218948,32.220779
20/07/2016,52.471493,166.384048,32.715775
21/07/2016,52.368259,165.320175,31.414104
22/07/2016,53.090908,165.48526,31.771612
25/07/2016,53.241066,164.742401,31.79911
26/07/2016,53.269218,162.935669,32.165775
27/07/2016,52.734268,163.495102,31.927443
28/07/2016,52.753044,163.229141,31.87244
29/07/2016,53.194141,163.577652,31.954943
1/08/2016,53.100292,163.513474,31.945778
2/08/2016,53.100292,163.577652,31.679945
3/08/2016,53.466301,163.595993,31.633762
4/08/2016,53.860477,163.073242,31.938562
5/08/2016,54.395412,163.770264,32.307999
8/08/2016,54.489265,163.779434,32.363415
9/08/2016,54.620659,163.605164,32.252579
10/08/2016,54.451729,163.999527,31.892372
11/08/2016,54.714508,165.998856,32.03091
12/08/2016,54.376652,165.329361,31.929312
15/08/2016,54.545574,165.595322,32.243347
16/08/2016,54.243374,164.393875,32.520432
17/08/2016,54.356709,165.990372,32.344948
18/08/2016,54.394482,165.353653,32.298759
19/08/2016,54.413361,165.750458,32.548138
22/08/2016,54.460579,165.252136,32.658978
23/08/2016,54.668339,165.898132,32.695919
24/08/2016,54.724998,165.565903,32.465015
25/08/2016,54.932751,165.722763,32.409599
26/08/2016,54.800556,165.565903,32.566612
29/08/2016,54.866653,166.571762,32.834457
30/08/2016,54.668339,166.248779,32.972992
31/08/2016,54.262272,165.409027,33.148491
1/09/2016,54.385036,166.091904,33.268559
2/09/2016,54.460579,166.85788,33.323971
6/09/2016,54.403927,166.534897,33.776543
7/09/2016,54.451145,165.879623,33.674942
8/09/2016,54.23394,166.202667,33.656471
9/09/2016,53.081837,162.086792,32.732857
12/09/2016,53.875092,164.356995,33.323971
13/09/2016,53.384026,162.483612,32.889877
14/09/2016,53.129059,162.068344,32.899109
15/09/2016,54.007294,162.963501,33.767303
16/09/2016,54.063961,161.551559,34.792526
19/09/2016,53.761768,163.08345,34.321476
20/09/2016,53.648449,163.895569,34.303009
21/09/2016,54.545574,165.731995,34.589325
22/09/2016,54.602234,165.971954,34.681683
23/09/2016,54.23394,163.701752,34.349178
26/09/2016,53.73344,162.372864,33.850441
27/09/2016,54.724998,162.695877,34.339947
28/09/2016,54.800556,163.886337,34.580086
29/09/2016,54.205612,161.837631,34.469254
30/09/2016,54.394482,162.631287,34.866405
3/10/2016,54.224495,161.533096,34.783283
4/10/2016,54.05452,158.432373,34.672447
5/10/2016,54.432255,159.087601,35.088074
6/10/2016,54.526691,158.395462,35.161964
7/10/2016,54.583347,158.109406,35.189674
10/10/2016,54.809998,157.934021,35.115784
11/10/2016,54.007294,156.586716,34.423073
12/10/2016,53.931747,156.623611,34.29377
13/10/2016,53.752323,156.900482,34.145992
14/10/2016,54.224495,157.186569,34.589325
17/10/2016,54.035629,157.075821,34.44154
18/10/2016,54.451145,156.835831,34.866405
19/10/2016,54.328369,156.798981,32.797508
20/10/2016,54.063961,156.752823,32.723621
21/10/2016,56.339844,156.420609,32.465015
24/10/2016,57.605263,158.054016,32.566612
25/10/2016,57.595825,153.402893,32.418827
26/10/2016,57.255852,153.661316,32.252579
27/10/2016,56.755356,152.969162,32.150986
28/10/2016,56.538151,152.978424,32.08633
31/10/2016,56.585373,152.544678,32.206402
1/11/2016,56.472046,151.575714,31.883137
2/11/2016,56.122639,152.941513,31.957024
3/11/2016,55.914879,153.956619,31.57548
4/11/2016,55.442707,153.633621,31.277685
7/11/2016,57.057541,156.64209,32.282742
8/11/2016,57.104767,157.83252,32.329269
9/11/2016,56.821453,157.241943,32.338577
10/11/2016,55.43327,160.831772,32.105923
11/11/2016,55.735462,161.570007,32.208286
14/11/2016,54.885536,159.567505,32.087307
15/11/2016,55.969379,160.794846,32.487473
16/11/2016,56.710949,159.754639,32.422329
17/11/2016,57.652164,160.46051,32.58984
18/11/2016,57.376446,160.636963,32.5247
21/11/2016,57.861324,159.299561,32.55262
22/11/2016,58.108501,159.661774,33.017918
23/11/2016,57.423992,159.977554,32.757347
25/11/2016,57.547577,161.129196,32.980698
28/11/2016,57.623638,160.209702,33.045834
29/11/2016,58.07999,160.46051,32.859718
30/11/2016,57.290874,159.503845,32.292049
1/12/2016,56.283112,160.33049,31.417269
2/12/2016,56.330643,160.14473,31.789516
5/12/2016,57.252861,159.392426,32.003559
6/12/2016,56.996159,159.559586,32.310658
7/12/2016,58.346195,163.50679,33.036526
8/12/2016,58.003925,163.348877,33.222652
9/12/2016,58.916634,165.772934,33.278481
12/12/2016,59.106773,166.841019,33.473915
13/12/2016,59.876858,166.08873,34.246315
14/12/2016,59.591648,164.017593,34.01366
15/12/2016,59.496574,163.478897,34.237011
16/12/2016,59.230362,164.807053,33.790321
19/12/2016,60.485325,165.466461,34.330074
20/12/2016,60.409275,165.921555,34.627865
21/12/2016,60.409275,165.717224,34.413815
22/12/2016,60.418777,166.432343,34.367298
23/12/2016,60.124058,166.014404,34.404522
27/12/2016,60.162071,166.172302,34.497585
28/12/2016,59.886375,165.392166,34.088116
29/12/2016,59.800812,165.698669,34.116039
30/12/2016,59.078251,165.847275,33.753101
3/01/2017,59.496574,165.364304,34.060192
4/01/2017,59.230362,165.615067,33.883381
5/01/2017,59.230362,165.048523,33.827549
6/01/2017,59.743763,165.531479,33.948521
9/01/2017,59.553616,164.639862,34.069504
10/01/2017,59.534603,163.999054,34.00436
11/01/2017,60.076519,165.215683,34.38591
12/01/2017,59.525097,164.79776,34.162567
13/01/2017,59.610664,164.751328,34.237011
